Bankrupt?,Tobin's Q,EPS,Liquidity,Profitability,Productivity,Leverage Ratio,Asset Turnover,Operational Margin,Return on Equity,Market Book Ratio,Assets Growth,Sales Growth,Employee Growth
0,1.39,-0.38,0.69,-4.24,-0.36,0.04,0.02,-16.25,-0.21,98.09,-0.218343943,-0.070422535,-0.521978022
0,0.61,-0.51,0,-4.24,-0.21,0.1,2.72,-0.08,-3.01,24.79,-0.372824066,0.055800102,-0.314159292
0,2.51,-1.35,0.56,-4.24,-0.82,0.1,0.02,-34.61,-0.32,42.78,-0.210008526,-0.938836612,-0.116504854
0,2.27,-2.51,-0.65,-4.24,-0.59,-0.85,0.09,-6.89,-0.8,-58.08,-0.003729956,-0.308397683,0.134538153
0,3.55,-8.6,0.07,-4.24,-0.49,-0.04,1.79,-0.28,-637.1,-0.27,-0.717860036,0.367099762,-0.343113772
0,4.04,2.77,-0.09,-4.25,0.18,-1.44,1.85,0.1,0.18,-83.04,-0.229263162,-0.180632538,-0.041469194
0,3.42,-0.22,0.37,-4.25,0.03,-1.64,2.63,0.01,-0.15,-16.06,0.014844137,0.061023898,-0.011627907
0,1.03,-0.27,0.12,-4.25,-0.17,0.05,0.81,-0.21,-1.06,28.94,-0.356979555,2.023782559,0.931034483
0,1.02,-0.32,-0.23,-4.25,-0.15,2.19,0.23,-0.68,-1.2,284.9,-0.13389239,2.53745943,0.138418079
0,2.28,-0.67,0.47,-4.25,-1.47,0.14,0.02,-58.82,-0.69,174.5,0.324982194,-0.232490272,0.047619048
0,5.45,-1.41,0,-4.25,-0.96,0.53,0.64,-1.49,-0.29,-18.62,-0.113838037,-0.10785419,-0.169014085
0,2.59,-1.8,0.57,-4.25,-0.86,0.3,0.11,-7.57,-0.36,56.65,-0.469335478,0.226609964,-0.090909091
0,3.27,-0.16,0.09,-4.26,-0.44,-3.07,1.48,-0.3,-0.31,-120.72,-0.1370876,0.129615674,-0.240506329
0,1.01,-0.28,0.33,-4.26,-0.03,0.19,4.15,-0.01,-0.2,32.76,-0.18517155,-0.087334331,0
0,1.91,-0.42,0.22,-4.26,-0.02,-1.99,2.01,-0.01,-2.45,-19.85,-0.468158619,-0.349563349,-0.244444444
0,2.27,-6.37,-1.1,-4.26,-1.17,-1.52,0.57,-2.03,-3.3,-17.39,-0.433891903,0.033857556,-0.471882641
0,2.1,-0.01,-0.45,-4.27,-0.06,-1.28,0.38,-0.15,-0.41,-9.48,7.670184697,-0.048611111,0
0,2.21,-0.02,0.04,-4.27,-0.88,0.61,0.1,-9.25,-0.49,752.06,-0.101628151,-0.451260504,1.5
0,2.95,-0.13,-1.63,-4.27,-0.75,-1.38,1.48,-0.51,-1.66,-2.89,0.050188206,-0.401742498,0
0,2.12,-0.18,-0.34,-4.27,-0.19,2.03,0.77,-0.25,-0.13,53.15,0.253733281,1.325101594,-0.076923077
0,2.73,-0.23,0.38,-4.27,-0.36,0.01,1.24,-0.29,-0.16,289.63,-0.007337104,0.06879835,0.125
0,1.77,-0.28,0.06,-4.27,-0.25,0.2,0.63,-0.41,-0.23,54.06,0.230365889,-0.118885735,0.037735849
0,2.9,-0.29,0.1,-4.27,-2.13,2.1,0.12,-17.71,-1.23,535.62,0.401473799,0,0.0625
0,12.1,-0.36,0.67,-4.27,-0.73,0.04,0.43,-1.67,-0.06,363.71,0.87441452,1.2216,0.565217391
0,7.26,-0.42,0.81,-4.27,-0.47,0.03,1.89,-0.25,-0.13,51.89,-0.45830008,-0.166937846,0.166666667
0,1.44,-0.42,-0.14,-4.27,-0.61,0.8,0.65,-0.94,-0.72,114.06,-0.26111302,-0.217201118,0.036649215
0,2.03,-0.75,0.62,-4.27,-0.64,0.27,0.77,-0.84,-0.42,38.59,0.507237386,0.325154101,0.025
0,2.15,-5.57,0.47,-4.27,-0.78,-0.21,0.08,-10.46,-5.93,-4.38,2.771028654,0.333748443,0.835616438
0,3.74,-0.02,-0.05,-4.28,-0.67,0.31,0.7,-0.96,-0.24,1865.97,0.330232558,-0.078106964,0.2
0,25.39,-0.09,-3.65,-4.28,-2.49,-0.16,2.92,-0.85,-0.16,-129.49,-0.937219731,-0.895613259,-0.870588235
0,3.51,-0.13,0.3,-4.28,-0.56,0.95,0.06,-8.65,-0.26,1805.16,0.366861324,-0.671261798,0
0,8.98,-0.14,0.79,-4.28,-0.44,0.01,0.8,-0.56,-0.05,419.8,0.045101724,0.066813279,-0.171052632
0,0.73,-0.4,-0.09,-4.28,-0.07,0.37,0.36,-0.2,-0.26,0.92,-0.077697625,0.033396495,-0.057692308
0,1.54,-0.43,0.05,-4.28,-0.09,1.75,6.34,-0.01,-0.89,81.34,-0.352184485,0.106119991,0.023255814
0,20.5,-0.46,-2.34,-4.28,-1.61,-0.59,0.13,-12.47,-0.09,-125.31,0.083895571,-0.793073593,0
0,8.51,-0.55,-0.17,-4.28,-1.03,2.59,0.16,-6.37,-0.15,1427.23,0.825086306,0.366371681,0.115384615
0,1.19,-1.33,0.12,-4.28,-1.22,0.16,0.59,-2.06,-2.13,12.24,-0.647519582,-0.19358998,-0.613861386
0,2.91,-2.14,0.54,-4.28,-1.07,0.69,0.03,-30.9,-0.48,149.7,-0.260318392,0.019077901,0.008474576
0,1.62,0.04,0.21,-4.29,-0.57,6.48,0.01,-102.39,0.24,1011.14,-0.455977757,1.256097561,-0.737623762
0,5.86,0.01,0.44,-4.29,0.14,0.43,5.59,0.02,0.01,86.86,-0.246346555,-0.08172092,-0.142857143
0,5.72,-0.1,-1.06,-4.29,-0.97,-1.24,0.11,-8.62,-0.42,-240.79,1.870940171,2.927083333,-1
0,2.99,-0.36,-2.33,-4.29,-2.12,-1.19,0.21,-10.22,-23.89,-38.3,-0.656442643,0,-0.020930233
0,1.07,-14.01,0.01,-4.29,-0.46,8.82,1.63,-0.28,-6.83,7.42,-0.561621769,-0.453019028,-0.361940299
0,4.22,-0.02,0.52,-4.3,-0.16,-1.25,2.05,-0.08,-0.09,-15.63,-0.07530648,0.255516841,0
0,3.53,-0.13,-0.2,-4.3,-0.36,0.66,0.51,-0.71,-0.11,90.67,0.001557936,-0.086152773,0.055555556
0,2.07,-0.13,0.5,-4.3,-0.3,0.02,2.05,-0.14,-0.17,27.19,-0.239091934,-0.082969846,-0.085106383
0,1.42,-0.34,-0.11,-4.3,-0.13,0.15,1.14,-0.12,-0.13,36.9,-0.083584398,0.11370778,-0.073394495
0,1.8,-1.04,0.17,-4.3,-0.82,2.76,1.46,-0.56,-0.7,66.5,0.061411857,0.169294991,-0.14973262
0,2.19,-1.25,0.32,-4.3,-0.6,2.03,0.24,-2.52,-0.5,347.78,-0.248878453,-0.685112454,-0.013157895
0,3.97,-1.51,0.33,-4.3,-0.44,0.04,0.27,-1.65,-0.14,107.98,0.472778513,0.427591582,0.406779661
0,6.1,-2.76,-0.57,-4.3,0.19,-0.83,2.39,0.08,-0.32,-5.78,-0.288259032,-0.13272323,-0.079289941
0,3.48,-3.45,0.77,-4.3,-0.66,0.1,0.08,-8.28,-0.2,116.12,-0.324168467,-0.019464936,0.304635762
0,4.99,0.55,0.47,-4.31,0.29,-2.03,0.35,0.82,0.05,-356.42,-0.106293271,1.475838292,0.076923077
0,2.2,0.16,-0.16,-4.31,-0.05,0.14,0.94,-0.06,0.14,63.95,0.253873009,0.142586352,0.492537313
0,14.02,-0.01,-0.84,-4.31,-2.3,-0.11,3.85,-0.6,-0.25,-73497.27,29.2012987,135.7709924,0.090909091
0,6.11,-0.06,-1.73,-4.31,-1.04,-2.24,0.01,-95.15,-0.26,-936.57,-0.121656511,-0.65037594,1.5
0,7.59,-0.14,0.64,-4.31,-0.27,0.06,0.47,-0.57,-0.03,232.8,-0.052919708,0.538977562,0.127659574
0,1.61,-0.2,-0.02,-4.31,-0.6,0.41,0.6,-1,-0.8,101.46,1.200060716,0.082813669,-0.2
0,2.03,-0.34,0,-4.31,-0.6,3.89,1.77,-0.34,-1.38,602.95,-0.520935315,-0.106960717,-0.266272189
0,4.98,-0.99,0.64,-4.31,-0.59,0.2,0.56,-1.05,-0.13,289.11,-0.231629879,0.288193763,0.194871795
0,2.32,-1.08,0.01,-4.31,-0.28,3.14,0.39,-0.73,-0.82,616.82,-0.58944271,-0.819359985,-0.777365492
0,1.52,-1.77,-0.12,-4.31,-0.21,3.66,0.1,-2.09,-1.91,48.08,-0.354287932,0.686046512,-0.285714286
0,6.738785019,-0.148948127,0.201369127,-4.314741036,-0.092250047,0.207721847,0.940650098,-0.098070523,-0.046113971,1449.497917,0.587849881,0.328139649,0.170157068
0,1.82,0.14,0.2,-4.32,0.04,0.23,1.34,0.03,0.02,59.17,0.286111646,0.147510721,0
0,3.72,0.05,0.01,-4.32,0.05,0.15,0.82,0.06,0.02,72.83,0.10441549,0.154059681,0.162162162
0,2.17,-0.02,-0.09,-4.32,-1.03,4.4,0.18,-5.58,-0.73,841.39,-0.18428654,0.101694915,-0.181818182
0,5.62,-0.13,0.58,-4.32,-1.1,0.01,0.74,-1.49,-0.21,825.12,0.358633134,-0.232640693,0.183333333
0,4.1,-0.62,0.84,-4.32,-0.18,0.07,0.1,-1.87,-0.07,213.59,4.384937238,0,0.181818182
0,7.03,-1.57,0.43,-4.32,-1.12,0.16,0.41,-2.73,-0.18,367.1,-0.485053661,-0.201466759,0.15
0,7.067307692,-0.35078534,-2.025641026,-4.326340326,-0.353146853,-1.129788898,1.643356643,-0.214893617,-0.127558306,-3.215066457,-0.043478261,0.088803089,-0.105263158
0,2.388033517,-1.856063248,-0.050628044,-4.32786465,-0.943540118,-2.470715835,0.200140989,-4.714377201,-0.989900399,-5.248437856,-0.509416166,0.494258373,0.558139535
0,6.833467742,-0.207544141,0.296774194,-4.329032258,-2.174193548,0.216606498,0.593548387,-3.663043478,-0.332070626,87.5,-0.650507328,4.183098592,0.333333333
0,6.95,-0.02,-0.71,-4.33,-0.12,-26.97,0.24,-0.5,-0.04,-31316.45,0.46265393,3.137978142,0.3046875
0,1.33,-0.27,-0.58,-4.33,-0.41,2.64,0.77,-0.53,-1.96,311,-0.315763661,0.450646506,-0.290697674
0,5.77,-0.59,0.11,-4.33,-0.52,1.34,1.82,-0.28,-0.12,-358.29,-0.255524414,-0.014060828,-0.070967742
0,2.23,-0.86,0.31,-4.33,-0.28,0.17,1.95,-0.15,-0.27,220.56,-0.147535101,-0.447117322,-0.240506329
0,1.54,-2.08,0.01,-4.33,-0.25,0.19,1.46,-0.17,-0.67,8.26,-0.405628385,-0.355085288,-0.066666667
0,0.78,0.07,0.02,-4.34,0.12,1.19,1.43,0.09,3.11,0,-0.037003336,0.018651685,-0.4
0,0.52,0.01,0.02,-4.34,-0.11,0.03,0.25,-0.42,0.02,3.42,-0.047567651,-0.257271223,-0.55
0,2.72,-0.56,0.01,-4.34,-0.38,1.39,0.38,-0.99,-0.24,2135.55,0.124476814,0.201727027,0.325102881
0,2.97,0.13,0.38,-4.35,-0.64,0.09,1.07,-0.59,0.1,32.8,0.048238897,-0.117046819,0.608695652
0,6.33,-0.05,-1.32,-4.35,-1.1,-0.22,0.27,-4.08,-0.25,-698.64,-0.00172503,14.91836735,-0.555555556
0,1.49,-0.21,-0.06,-4.35,-0.18,0.41,0.15,-1.24,-0.47,-43.2,-0.122399021,0.442340792,0
0,1.520786307,-0.443253798,-0.118663423,-4.35365672,-0.318156993,433.9090909,1.489896232,-0.213543055,-1.577415652,-28.4756612,-0.351628895,-0.35148686,-0.105820106
0,7.78,-0.09,-1.92,-4.36,-2.91,-0.91,0.44,-6.58,-0.79,-80.61,-0.347228585,-0.797227595,-0.735294118
0,3.72,-0.23,0.24,-4.36,-0.21,0.11,1.49,-0.14,-0.05,254.25,0.092489569,0.023904297,-0.018595041
0,1.6,-0.3,0.18,-4.36,-0.21,0.72,0.36,-0.6,-0.25,736.34,0.149797571,-0.168073736,0.107061503
0,1.8,-0.49,0.32,-4.36,-0.36,0.07,0.46,-0.78,-0.43,3471.19,-0.074738149,-0.207223687,-0.065677966
0,5.06,-0.53,0.52,-4.36,-0.29,-4.52,0.51,-0.57,-0.12,-2830.01,0.258297632,-0.182709814,0.06
0,3.54,-0.55,0.36,-4.36,-1.08,0.36,0.15,-6.98,-0.34,32.14,-0.525505158,0.155555556,-0.105263158
0,6.97,-1.05,0.11,-4.36,-1.31,0.04,1.43,-0.92,-0.23,-12.3,0.218857143,1.565290649,0.238095238
0,3.73,-2.15,0.84,-4.36,-0.79,0.02,0.01,-147.86,-0.23,233.66,-0.021646346,0,-0.215469613
0,10.19,-0.02,-0.97,-4.37,-1.03,-0.36,1.93,-0.54,-0.13,-5569.85,0.156936598,3.753069882,1.208333333
0,1.1,-0.23,0.44,-4.37,0.49,1.16,2.63,0.19,-0.91,11.59,-0.019787234,-0.359627789,0
0,2.39,-0.25,0.19,-4.37,0.23,0.05,1.12,0.21,-0.06,80.74,-0.246870493,0.535067725,-0.429487179
0,6.17,-0.98,-0.02,-4.37,-1.96,0.64,0.33,-6.01,-0.35,151.14,-0.025140876,2.110169492,0
0,4.82,-1.51,0.7,-4.37,-0.37,-1.28,0.1,-3.8,-0.12,-352.67,0.457906077,0.049722752,-0.38585209
0,1.14,-0.05,-0.1,-4.38,-0.16,4.41,0.8,-0.2,-0.85,523.89,-0.100053607,0.020726791,0.054945055
0,1.11,-0.18,-0.64,-4.38,0.02,9.43,0.46,0.04,-1.02,1013.83,-0.063223079,0.929557184,0.213399504
0,2.77,-0.33,0.01,-4.38,-0.42,0.25,0.23,-1.83,-0.18,-260.7,-0.16360108,1.346408558,0.085106383
0,12.93,-0.34,0.09,-4.38,-2,-1.2,2.11,-0.95,-0.17,-221.86,10.43253968,379.125,0.12
0,0.7,-0.66,0.19,-4.38,-0.65,0.02,0.46,-1.41,-7.35,5.32,-0.45596079,-0.468980872,-0.730769231
0,2.06,-4.21,-0.11,-4.38,-1.4,-2.07,0.34,-4.08,-3.4,-149.99,-0.595176877,-0.502731462,-0.435483871
0,2.322710217,-5.233818364,0.115419152,-4.382945289,-0.939997434,5.296718973,0.275447373,-3.412620794,-0.721905981,123.2520614,-0.304904146,-0.522594631,-0.020710059
0,17.59,1.27,-0.02,-4.39,0.64,-1.13,2.06,0.31,0.03,-3537.19,0.215901917,0.262157675,0.264661654
0,1.99,0.03,0.15,-4.39,0.08,0.05,2.55,0.03,0.32,-3.49,0.182962106,0.005041003,0.017857143
0,15.14,-0.43,0.35,-4.39,-0.97,0.04,0.09,-11.06,-0.14,2170.43,0.322733034,0.533536585,0.086956522
0,2.67,-0.64,-0.45,-4.39,-0.3,-0.62,1.09,-0.27,-0.44,-45,-0.199458949,0.133992957,-0.233333333
0,1.58,-1.43,0.29,-4.39,-0.95,0.19,0.03,-31.84,-0.77,6.7,-0.279179598,-0.95243793,-0.111111111
0,2.32,-3.55,0.77,-4.39,-0.55,0.17,0.03,-21.44,-0.26,16.39,0.037358887,1.551378446,0.3
0,3.59,-19.61,0.09,-4.39,-2.94,-0.04,0.69,-4.27,-435.87,-0.16,-0.781395996,-0.497295532,-0.335978836
0,5.89,-0.1,-0.04,-4.4,-0.76,2.5,0.16,-4.74,-0.25,-2565.88,0.124497235,0.695187166,-0.272727273
0,4,-0.2,-1.95,-4.4,-1.05,-0.46,2.71,-0.39,-0.98,-1.87,-0.41943209,-0.249714937,-0.133333333
0,4.51,-0.33,0.6,-4.4,-0.7,0.03,0.34,-2.07,-0.16,774.24,0.068269783,-0.270545344,0.058823529
0,4.21,-0.36,-0.52,-4.4,-0.27,1.63,0.61,-0.45,-0.16,950.38,-0.561449119,0.326508867,-0.425454545
0,1.25,-0.91,0.05,-4.4,-0.34,2.59,2.7,-0.13,-3.74,30.55,-0.558600283,-0.269218614,-0.151515152
0,4.32,-2.33,0.62,-4.4,-0.24,0.3,0.06,-3.75,-0.07,253.04,1.007425596,-0.82789272,0.5
0,1.72,-3.42,-0.35,-4.4,-1.13,-10.08,1.3,-0.87,-1.85,-19.13,14.27713626,3.232741617,1
0,1.73,-0.02,-0.07,-4.41,-0.09,0.67,0.47,-0.19,-0.08,45.63,-0.088309311,-0.123287671,-0.142857143
0,10.62,-0.13,0.44,-4.41,-0.59,0.01,1.18,-0.5,-0.06,554.45,-0.308104248,-0.496542592,-0.23880597
0,1.8,-0.14,-0.21,-4.41,-0.18,-11.16,2.74,-0.06,-0.55,-63.09,-0.081521739,0.667612396,-0.115646259
0,0.84,-0.17,-0.02,-4.41,-0.19,1.38,0.64,-0.29,-8.56,0,-0.150629858,-0.525186567,0
0,4.57,-0.66,0.16,-4.41,-0.63,0.41,0.35,-1.8,-0.19,170.76,-0.259808273,0.412790698,0.269230769
0,3.86,-0.74,0.51,-4.41,-0.9,0.16,0.19,-4.72,-0.22,35.95,0.307006092,1.911167513,0.133333333
0,13.43,-0.79,-0.5,-4.41,-2.57,-3.97,0.18,-14.43,-0.23,-354.29,-0.481517043,-0.170258621,-0.0625
0,5.79,-1.2,0.2,-4.41,-0.16,1.1,0.01,-12.98,-0.05,129.37,0.092950528,-0.487050961,0.125
0,1.89,-1.2,0.29,-4.41,-0.13,0.12,0.32,-0.42,-0.19,118.34,-0.174692335,0.148479704,0.160287081
0,0.94,-4.23,0.15,-4.41,-0.23,0.44,1.03,-0.22,-4.7,39.15,-0.490488064,-0.087937381,-0.123893805
0,10.00816874,-0.674082542,-0.130455986,-4.414923189,-0.805462082,-2.112484799,0.297927335,-2.703552136,-0.131528301,-604.5798755,0.314086132,0.956131924,0.052238806
0,3.429690586,0.018349785,-0.652402897,-4.416721527,-0.240289664,-1.083243243,0.002633311,-91.25,0.052427957,-23.61827498,-0.521875984,0.333333333,0
0,1.41,-0.02,0.4,-4.42,-0.01,0.59,2.07,-0.01,-0.05,9.61,-0.262891207,-0.066812307,0
0,1.61,-0.48,-0.92,-4.42,-0.01,-3.44,0.44,-0.02,-0.2,-25.18,0.008068657,0.72228187,0.138461538
0,7.62,-1.09,0.4,-4.42,-0.61,0.52,0.61,-0.99,-0.09,695.33,0.136655016,0.25026008,0.321888412
0,2.41,-1.17,0.72,-4.42,-0.55,0.05,0.13,-4.19,-0.28,56.4,0.451111533,0.953588144,0.037974684
0,6.52,-1.68,0.78,-4.42,-0.9,0.13,0.12,-7.52,-0.15,755.54,0.473365703,1.132992327,0.680851064
0,4.1,-5,0.19,-4.42,-0.88,1.24,0.52,-1.71,-0.47,97.85,-0.354702671,-0.65123646,-0.3125
0,1.04,5.04,0.16,-4.43,-0.05,0.65,1.16,-0.04,0.69,13.21,-0.020653082,0.016342343,-0.048576214
0,3.34,0.01,0.03,-4.43,0.13,0.46,2.46,0.05,0.03,3099.16,0.706723471,1.128277782,0.515151515
0,1.88,-0.01,-0.39,-4.43,-0.1,-4.5,2.02,-0.05,-0.11,-1729.71,0.047297297,0.053598201,0
0,1.87,-0.25,-0.28,-4.43,-0.16,-4.03,3.89,-0.04,-0.14,-71.42,-0.465420737,-0.205917607,-0.701612903
0,2.37,-0.86,-0.64,-4.43,-3.35,-0.49,0.25,-13.15,-8.64,-156.87,-0.512771516,0,0.347272727
0,4.85,-0.04,0.22,-4.44,-0.67,0.09,0.51,-1.32,-0.15,4979.13,-0.257404047,1.33042646,0.369747899
0,4.82,-0.04,-1.07,-4.44,-0.84,-0.27,1.85,-0.45,-0.45,-874.93,-0.129887218,0.081903079,-0.052631579
0,2.62,-0.26,-0.07,-4.44,-0.1,0.04,0.97,-0.1,-0.1,61.94,-0.102364932,0.061382921,-0.14379085
0,3.32,-0.43,-0.2,-4.44,-0.79,0.79,0.02,-38.53,-0.19,-374.57,-0.332220144,-0.955041467,-0.546296296
0,6.695795938,-0.039859488,0.489371752,-4.448748229,-0.287671233,0.084082496,0.528578177,-0.544235925,-0.039859488,102.8687316,0.570474777,-0.580584708,-0.476190476
0,3.25,0.14,0.46,-4.45,0.24,0.12,1.86,0.13,0.09,53.68,0.740871935,0.664058133,0.414893617
0,6.56,-0.08,-0.46,-4.45,-0.88,-8.65,0.17,-5.19,-0.39,-7564.64,46.06097561,3.690647482,0.9
0,8.91,-0.33,0.36,-4.45,-0.53,0.47,0.03,-16.33,-0.07,247.82,0.177257099,0.166666667,0
0,1.88,-0.58,-0.35,-4.45,-0.98,-6.79,2.2,-0.44,-3.07,-6.77,-0.795744681,-0.707502673,-0.774774775
0,5.22,-0.96,0.54,-4.45,-0.59,0.08,0.01,-75.38,-0.17,218.41,1.258591481,0.972789116,0.038461538
0,1.5,-0.96,0.22,-4.45,-0.42,0.32,0.01,-41.69,-0.5,51.22,-0.264487593,0,-0.107142857
0,3.01,-0.13,0.37,-4.46,-0.28,0.93,0.6,-0.47,-0.04,92.13,0.403361345,-0.188914964,-0.171428571
0,0.85,-0.36,-0.24,-4.46,-0.19,0.27,2.76,-0.07,-1.2,6.37,-0.326814059,-0.401236585,-0.19047619
0,12.08,-0.43,0.4,-4.46,-1.29,0.15,0.05,-25.72,-0.12,-4615.63,3.551409619,0,-0.15625
0,3.16,-0.59,-0.95,-4.46,-1.97,-9.31,0.48,-4.11,-1.13,-558.08,0.781809386,6.345833333,17.6
0,0.96,-0.64,0.34,-4.46,-0.53,0.2,1.35,-0.39,-0.93,31.8,-0.449752698,0.029291074,-0.274298056
0,3.88,-0.79,-1.07,-4.46,-0.51,-1.27,1.57,-0.33,-2.09,-18.93,0.437239945,0.175117711,19.36842105
0,2,-0.02,-0.33,-4.47,0.04,0.18,0.66,0.07,-0.03,218.36,1.163101355,0.519007444,1.408163265
0,1.55,-0.41,-0.1,-4.47,-0.4,0.72,1.38,-0.29,-0.5,83.32,-0.186483941,-0.028647883,-0.275862069
0,5.06,-0.54,0.16,-4.47,-0.55,0.67,0.03,-16.66,-0.18,107.5,-0.096941122,-0.59047619,-0.052631579
0,2.15,-2.46,0.5,-4.47,-0.55,1.71,0.01,-90.4,-0.45,78.75,-0.388242595,-0.881586738,-0.032258065
0,1.01,0.58,-0.04,-4.48,-0.17,1.6,0.1,-1.68,0.97,3.17,-0.831615984,0.097804391,-0.76744186
0,3.78,0.01,0.18,-4.48,0.07,0.5,2.02,0.03,0.01,200.93,-0.073242689,-0.186494461,-0.072463768
0,4.61,-0.01,-0.01,-4.48,-0.03,-0.59,3.13,-0.01,-0.08,-108.64,0.052666667,0.101182508,0
0,6.36,-0.05,-1.11,-4.48,-0.53,-3.72,0.26,-2.04,-0.1,-438.08,-0.04763986,1.504424779,0.909090909
0,1.9,-0.09,0.32,-4.48,-0.14,-4.75,1.42,-0.1,-0.35,-56.73,-0.051022222,0.015392852,0.044444444
0,1.83,-0.16,-0.1,-4.48,-0.64,0.01,0.9,-0.71,-0.43,47.01,-0.299603175,-0.069221744,-0.21875
0,1,-0.27,-0.09,-4.48,-0.21,0.18,0.66,-0.31,-0.65,44.34,-0.247037967,-0.037582443,-0.136363636
0,2,-0.86,0.76,-4.48,-0.57,0.68,0.01,-102.41,-0.37,90.95,-0.233175007,0,0.357142857
0,5.4,-0.03,0.65,-4.49,-0.2,0.02,0.88,-0.22,-0.04,732.42,-0.02850403,0.754557641,0.163265306
0,9.73,-0.16,-0.73,-4.49,-1.83,-0.03,0.47,-3.87,-0.21,-395.85,-0.160039761,0.015228426,-0.1875
0,1.72,-0.47,0.32,-4.49,-0.81,0.28,0.23,-3.54,-1.79,280.03,-0.174793649,1.478506296,1.828571429
0,4.13,-0.67,0.39,-4.49,-0.35,-0.12,0.33,-1.07,-0.11,-815.29,-0.482976495,0.159655528,0.036036036
0,11.19,-0.89,0.66,-4.49,-0.59,0.01,0.63,-0.93,-0.07,862.46,0.643605691,0.637793419,0.051948052
0,1.44,-8.1,0.27,-4.49,-0.65,9.4,0.18,-3.55,-6.69,1964.47,-0.798845326,1.880517061,0
0,3.47,0.04,-0.43,-4.5,0.22,-4.23,7.57,0.03,0.06,-1165.1,1.855555556,2.285521203,0.405797101
0,7.36,-0.01,-0.09,-4.5,-0.3,4.37,1.25,-0.24,-0.04,76090.19,0.65885158,57.74576271,1.441176471
0,2.51,-0.01,0.44,-4.5,-0.55,0.15,0.77,-0.71,-0.23,159.17,-0.346613546,-0.264577259,-0.166666667
0,3.4,-0.38,-0.26,-4.5,0.38,-1.64,3.41,0.11,-0.17,-848.24,-0.169096061,-0.003803835,-0.069387755
0,10.88,-0.54,0.64,-4.5,-0.86,0.04,0.08,-10.51,-0.08,385.36,-0.12307333,-0.673036093,0.454545455
0,9.08,-1.11,0.71,-4.5,-0.38,-30.07,0.56,-0.68,-0.06,-16040.06,0.729064479,0.557680755,0.123376623
0,1.96,-0.03,-0.87,-4.51,-0.15,-8.54,0.48,-0.3,-0.33,-447.92,-0.092808445,-0.172772689,0
0,1.21,-1.14,0.42,-4.51,-1.74,1.62,0.4,-4.3,-3.25,54.56,-0.669845036,-0.432372785,-0.166666667
0,3.97,-1.51,0.44,-4.51,-0.66,-4.55,0.45,-1.47,-0.3,-190.75,-0.001265022,0.485439599,0.243243243
0,5.88,-2.03,0.11,-4.51,-0.45,1.37,0.03,-17.34,-0.09,145.51,-0.098392434,24.46808511,0.6
0,1.33,-0.04,-0.08,-4.52,-0.22,0.02,0.03,-8.3,-0.4,98.57,-0.003382823,-0.488888889,0.25
0,1.51,-0.62,0.18,-4.52,-0.77,0.03,0.77,-0.99,-4.12,-41.63,0.459817068,362.2,12.875
0,0.43,-1.13,0.07,-4.52,-0.26,0.22,0.31,-0.85,-1.91,4.42,-0.208958014,0.011869327,0.081081081
0,3.04,-1.2,0.76,-4.52,-0.57,0.23,0.21,-2.75,-0.23,332.07,0.050137643,0.084593773,-0.070175439
0,2.49,0.61,0.14,-4.53,0.16,19.55,1.86,0.09,0.07,1690.75,-0.314713965,-0.14553449,-0.321447028
0,1.8,-0.02,0.07,-4.53,-0.06,0.04,0.99,-0.06,-0.05,61.56,-0.025904104,0.188389513,0.089285714
0,0.99,-0.09,0.17,-4.53,-1.37,0.77,0.06,-21.58,-2.88,80.66,-0.148319261,-0.782552919,0.222222222
0,8.13,-0.39,0.54,-4.53,-0.22,0.75,0.11,-2.07,-0.04,4324.59,0.662366591,1.168959824,0.101503759
0,1.76,-0.39,0.55,-4.53,-0.25,0.03,0.16,-1.54,-0.18,139.57,-0.268374654,-0.562970286,-0.350515464
0,2.88,-0.62,0.48,-4.53,-0.13,0.05,1.49,-0.09,-0.13,44.8,0.522173641,0.345005341,0.305084746
0,4.326428571,-0.027311664,-0.902618282,-4.531924667,-0.418925126,-1.179414542,1.537896187,-0.272401434,-0.287491205,-130.3723919,-0.502854533,-0.305105853,-0.578947368
0,1.28,0.22,0.04,-4.54,1.07,9.06,5.05,0.21,3.12,70.63,-0.623798707,0.516871166,-0.052631579
0,1.77,-0.01,-0.35,-4.54,-0.22,1.42,2,-0.11,-0.28,392.79,-0.30661114,-0.025566107,0
0,26.63,-0.02,-1.73,-4.54,-0.75,-1.51,0.96,-0.78,-0.03,-413.31,-0.36437247,-0.21799308,0
0,8.23,-0.16,-0.17,-4.54,-0.67,0.26,0.22,-3,-0.09,2604.6,0.12804878,1.881709742,-0.32
0,1.37,-1.05,-0.2,-4.54,-0.3,0.43,0.1,-3.1,-1.46,86.36,-0.268076214,-0.343710823,-0.625
0,0.7,-1.73,0.79,-4.54,-1,0.02,0.02,-40.77,-1.92,23.47,-0.519430244,-0.789543349,-0.559440559
0,6.983078534,-0.25926388,-1.109947644,-4.543455497,-2.109947644,-0.824561404,1.608376963,-1.311848958,-0.39521933,-92.40492091,-0.511008705,-0.23960396,-0.32
0,3.51,-0.01,-0.04,-4.55,-0.07,-0.66,2.99,-0.02,-0.26,-55.96,0.140250855,0.148494555,0.08
0,10.77,-0.03,0.15,-4.55,-0.86,0.54,0.91,-0.95,-0.12,1109.69,4.539007092,2.211711712,0.166666667
